QUOTATION_ID（报价单号）,INQUIRY_ID（报价单对应询单号）,QUOTE_TIME（报价时间）,id（供应商代码）
13c4c03615114a468793c066c883f613,aabeb9cbc00f41cca4c1dd87e0fa69f5,2022/04/13 13:45:53,39266
1438e61f655248c3bde810abb0a6f817,aabeb9cbc00f41cca4c1dd87e0fa69f5,2022/04/12 16:35:07,35471
5666eef2c82841509cc91cdace333e47,aabeb9cbc00f41cca4c1dd87e0fa69f5,2022/04/12 15:51:53,38863
d365cbc19bae4b3a90d78102fb367185,aabeb9cbc00f41cca4c1dd87e0fa69f5,2022/04/13 10:37:41,9267
458e4874e8324a6a82ff3dd53b93e69a,aabeb9cbc00f41cca4c1dd87e0fa69f5,2022/04/15 11:39:55,2667
21df46641c4945688bac92b1e25a53a0,aabeb9cbc00f41cca4c1dd87e0fa69f5,2022/04/11 15:41:36,21558
dc5c529418b14b7fa54c7dfe1e2a46e4,aabeb9cbc00f41cca4c1dd87e0fa69f5,2022/04/15 10:15:01,44982
d43d2b27bdc843d08f18ed48248dce02,aabeb9cbc00f41cca4c1dd87e0fa69f5,2022/04/14 20:09:46,34727
de7b172f92d240d6bc209db086bc8199,aabeb9cbc00f41cca4c1dd87e0fa69f5,2022/04/14 19:06:24,15855
87c1e48b381346aebf32c0799c636ff7,aabeb9cbc00f41cca4c1dd87e0fa69f5,2022/04/08 17:38:41,31598
bbfa951188034fb0afb481a9cbdaaeb5,aabeb9cbc00f41cca4c1dd87e0fa69f5,2022/04/12 16:55:28,42262
4cb24b0cd6d34d1589f14030e9183ed4,aabeb9cbc00f41cca4c1dd87e0fa69f5,2022/04/13 08:56:50,9082
904bec6823ce441da20bf8c98184c1fe,aabeb9cbc00f41cca4c1dd87e0fa69f5,2022/04/14 09:07:20,3235
e5e92c1bd3c64b1a8a450c9d4c8861c3,aabeb9cbc00f41cca4c1dd87e0fa69f5,2022/04/11 21:19:50,21308
3000ad43f9d047669860d3cb38a27b5e,aabeb9cbc00f41cca4c1dd87e0fa69f5,2022/04/11 15:12:36,17486
72484f10e95145eab073382d0bda67da,aabeb9cbc00f41cca4c1dd87e0fa69f5,2022/04/15 10:18:02,39517
ba14e1ad83374dddab99e2cf3e9f38e5,aabeb9cbc00f41cca4c1dd87e0fa69f5,2022/04/09 10:07:51,21484
48e7f8b06c494715961c6b7d5ad198eb,aabeb9cbc00f41cca4c1dd87e0fa69f5,2022/04/13 21:51:28,4381
9af9784880b111ec906d005056b12bb8,86017c067db111ec906d005056b12bb8,2022/01/29 11:14:43,37055
e59d0d1703c111ecaf97005056b12bb8,96b11b3901d54d508a6921b31d543744,2021/08/23 11:26:25,6336
33cbdb21033711ecaf97005056b12bb8,96b11b3901d54d508a6921b31d543744,2021/08/22 18:53:36,11355
7607537e03cc11ecaf97005056b12bb8,96b11b3901d54d508a6921b31d543744,2021/08/23 12:42:03,11793
9e3ba42f1d9d11ecaf97005056b12bb8,682469e91b7f11ecaf97005056b12bb8,2021/09/25 09:12:14,8155
b1959f0c1c4411ecaf97005056b12bb8,682469e91b7f11ecaf97005056b12bb8,2021/09/23 16:03:10,21565
028d53d31dc311ecaf97005056b12bb8,682469e91b7f11ecaf97005056b12bb8,2021/09/25 13:39:54,22332
78c1dc2f1d1211ecaf97005056b12bb8,682469e91b7f11ecaf97005056b12bb8,2021/09/24 16:36:11,26358
3d2e22e61d1311ecaf97005056b12bb8,682469e91b7f11ecaf97005056b12bb8,2021/09/24 16:41:40,5202
0d45ecac78c811ec906d005056b12bb8,d8fd723e773011ecb29f005056b12bb8,2022/01/19 09:35:15,30880
30cc174d78e111ec906d005056b12bb8,0751a9616fa611ecb29f005056b12bb8,2022/01/19 12:35:12,25865
cc26d010751511ecb29f005056b12bb8,0751a9616fa611ecb29f005056b12bb8,2022/01/14 16:41:42,9056
3bdea1b078e811ec906d005056b12bb8,0751a9616fa611ecb29f005056b12bb8,2022/01/19 13:25:37,27872
db54776d744211ecb29f005056b12bb8,0751a9616fa611ecb29f005056b12bb8,2022/01/13 15:31:43,1125
9814af2a98f44d4a8a9501b22e7e92cd,f9e4f644bea64069a46cbe65e7336527,2022/04/11 19:58:58,17482
0b717d490421453f9d6e19f787a061eb,f9e4f644bea64069a46cbe65e7336527,2022/04/14 08:32:30,33277
0aa1b8150b624c0a9b152a3eb2a79357,f9e4f644bea64069a46cbe65e7336527,2022/04/12 13:23:13,35148
d78ca50dedae11ebaf97005056b12bb8,20b70ce5b53f43f1b5c7f6d49436b1c0,2021/07/26 09:14:36,26859
d8d8d743ef8011ebaf97005056b12bb8,20b70ce5b53f43f1b5c7f6d49436b1c0,2021/07/28 16:50:23,31352
d280c1bcec3011ebaf97005056b12bb8,20b70ce5b53f43f1b5c7f6d49436b1c0,2021/07/24 11:39:59,39394
dfa77c38eef011ebaf97005056b12bb8,20b70ce5b53f43f1b5c7f6d49436b1c0,2021/07/27 23:39:47,9106
9c69c587bac911ec906d005056b12bb8,d4b79b1eba0811ec906d005056b12bb8,2022/04/13 09:32:41,31804
ea81c8f6ba3f11ec906d005056b12bb8,d4b79b1eba0811ec906d005056b12bb8,2022/04/12 17:07:02,10868
a55d8625bacb11ec906d005056b12bb8,d4b79b1eba0811ec906d005056b12bb8,2022/04/13 09:47:15,23357
acf2d0d3ef4011ebaf97005056b12bb8,de02d3ededb711ebaf97005056b12bb8,2021/07/28 09:11:02,41689
9bdbbf2bee7a11ebaf97005056b12bb8,de02d3ededb711ebaf97005056b12bb8,2021/07/27 09:33:13,3096
46649b2bc30d11ec906d005056b12bb8,e108f338c2fe11ec906d005056b12bb8,2022/04/23 21:57:12,566
3d032f78c36e11ec906d005056b12bb8,e108f338c2fe11ec906d005056b12bb8,2022/04/24 09:31:17,838
a0e02b4db2274d26a4e8a31ad6af1db4,c230604c1edb4e0bbd0d3f8a29f6b4e8,2022/06/16 13:12:35,36507
97bd2100adc64aad9dd1c1613ebe496e,c230604c1edb4e0bbd0d3f8a29f6b4e8,2022/06/21 12:31:29,8213
fe8d9c0dd65142f18089e534e17f09e1,c230604c1edb4e0bbd0d3f8a29f6b4e8,2022/06/15 13:54:15,43382
f6fc2ee8988611ec906d005056b12bb8,1ec94859992e4e399069fff5f22e205d,2022/02/28 19:09:57,1867
24a159f396a711ec906d005056b12bb8,1ec94859992e4e399069fff5f22e205d,2022/02/26 09:55:15,372
138097a0954c11ec906d005056b12bb8,1ec94859992e4e399069fff5f22e205d,2022/02/24 16:30:51,41430
5d7d793e8d1b4c51820763c5d2c5a65e,9b97ed3382304696aefdffc25a9e0372,2022/04/07 15:39:42,15364
b9abfcc04b7111ecb29f005056b12bb8,758760a54b6211ecb29f005056b12bb8,2021/11/22 16:53:56,41231
1f6507994b6b11ecb29f005056b12bb8,758760a54b6211ecb29f005056b12bb8,2021/11/22 16:06:40,27775
10e872f90bcb11ecaf97005056b12bb8,03abe1c30b9911ecaf97005056b12bb8,2021/09/02 16:52:13,6056
1f7e829b0bb911ecaf97005056b12bb8,03abe1c30b9911ecaf97005056b12bb8,2021/09/02 14:43:46,11231
500507c70bba11ecaf97005056b12bb8,03abe1c30b9911ecaf97005056b12bb8,2021/09/02 14:52:17,35253
9c35ac0f0c5411ecaf97005056b12bb8,03abe1c30b9911ecaf97005056b12bb8,2021/09/03 09:16:47,32327
add9e23e45c411ecb29f005056b12bb8,772c3471436e11ecaf97005056b12bb8,2021/11/15 11:32:37,24603
65a3233445c511ecb29f005056b12bb8,772c3471436e11ecaf97005056b12bb8,2021/11/15 11:37:45,34865
adae2829087b11ecaf97005056b12bb8,6b7f259ef7814553a97b7fedcd1f0f33,2021/08/29 11:46:22,5195
3e3e21d15f0011ecb29f005056b12bb8,4667637496b543f4b696ba43c4a26536,2021/12/17 14:11:59,25700
56529af85e2f11ecb29f005056b12bb8,4667637496b543f4b696ba43c4a26536,2021/12/16 13:16:34,33063
9c86c8d24cc911ecb29f005056b12bb8,ab0f7f2c42d511ecaf97005056b12bb8,2021/11/24 09:55:33,25335
45bfeeb74cd211ecb29f005056b12bb8,ab0f7f2c42d511ecaf97005056b12bb8,2021/11/24 10:57:33,28988
d9f461bd7d2411ec906d005056b12bb8,2aa52917e42e414288e594af70e8ca5f,2022/01/24 22:49:37,18027
e43069a57cbc11ec906d005056b12bb8,2aa52917e42e414288e594af70e8ca5f,2022/01/24 10:25:26,39663
55f936957cb111ec906d005056b12bb8,2aa52917e42e414288e594af70e8ca5f,2022/01/24 09:02:43,35257
7b4976837d1711ec906d005056b12bb8,2aa52917e42e414288e594af70e8ca5f,2022/01/24 21:13:54,1792
e35138d97d7311ec906d005056b12bb8,2aa52917e42e414288e594af70e8ca5f,2022/01/25 08:15:23,8222
a1ccf028799a11ec906d005056b12bb8,2aa52917e42e414288e594af70e8ca5f,2022/01/20 10:42:38,41430
e1b25bc7799411ec906d005056b12bb8,2aa52917e42e414288e594af70e8ca5f,2022/01/20 10:01:29,5698
a67f54ab7ca211ec906d005056b12bb8,2aa52917e42e414288e594af70e8ca5f,2022/01/24 07:17:36,1037
d4f288947ceb11ec906d005056b12bb8,2aa52917e42e414288e594af70e8ca5f,2022/01/24 16:01:27,23424
11802e8bc32b4bc489f88b53b7cb5cdf,9a1b7a2827c44cea89b2d228246f32bd,2022/02/21 10:31:19,3235
5d216541686c445ca6bb60f9abf55a1a,9a1b7a2827c44cea89b2d228246f32bd,2022/02/22 15:14:13,39517
499a009c7179405baf57bb19d9266a38,9a1b7a2827c44cea89b2d228246f32bd,2022/02/22 13:56:04,25972
691417ce29a841978c515a2bcba39404,9a1b7a2827c44cea89b2d228246f32bd,2022/02/21 22:57:05,44982
dea2acd2c63c42ba9af187b7e7fe4c23,9a1b7a2827c44cea89b2d228246f32bd,2022/02/21 23:47:32,4381
6f79b65e10f34bc6914f071c98e96da2,9a1b7a2827c44cea89b2d228246f32bd,2022/02/22 16:06:43,1414
07d1a44f36344f5b85d41a8f0ccc0640,9a1b7a2827c44cea89b2d228246f32bd,2022/02/20 11:11:07,33220
3230488b9a0548b583e6497a38a7d3e1,9a1b7a2827c44cea89b2d228246f32bd,2022/02/20 11:31:05,11888
f06b3c28d2624a69b869af82c5346d3f,9a1b7a2827c44cea89b2d228246f32bd,2022/02/22 14:35:40,41591
31ab4802707143d0a855cab0870d38e8,9a1b7a2827c44cea89b2d228246f32bd,2022/02/22 14:11:40,1704
c8a696177da84ad3810009cec00ad678,9a1b7a2827c44cea89b2d228246f32bd,2022/02/22 12:37:51,12120
cc91a14b2e5a48eaa55b454d49cd2deb,b351ae50d8e4498eae2114e6b84834d1,2021/12/22 16:37:07,33176
bf7afcc1219a11ecaf97005056b12bb8,d17c4c34202411ecaf97005056b12bb8,2021/09/30 11:01:46,34875
6395c1c221c111ecaf97005056b12bb8,d17c4c34202411ecaf97005056b12bb8,2021/09/30 15:38:22,32446
eebd7e9127fa11ecaf97005056b12bb8,d17c4c34202411ecaf97005056b12bb8,2021/10/08 13:45:24,43843
e4c5da4620c311ecaf97005056b12bb8,d17c4c34202411ecaf97005056b12bb8,2021/09/29 09:23:47,26120
bc1cd65c282a11ecaf97005056b12bb8,d17c4c34202411ecaf97005056b12bb8,2021/10/08 19:27:35,17864
52faa1f427d611ecaf97005056b12bb8,d17c4c34202411ecaf97005056b12bb8,2021/10/08 09:23:21,15008
eabb7a49203a11ecaf97005056b12bb8,d17c4c34202411ecaf97005056b12bb8,2021/09/28 17:03:16,23591
4944065320ec11ecaf97005056b12bb8,d17c4c34202411ecaf97005056b12bb8,2021/09/29 14:12:55,46086
03a66ab4950647799cd037e9f5b26f30,ff0d27abad514b26bf70434b6cf0485b,2022/06/24 18:14:24,21565
0e11ca3ed6294d2ba177957346231fde,ff0d27abad514b26bf70434b6cf0485b,2022/06/24 17:51:22,32848
22d142d9452547f1912cb67bd00984eb,ff0d27abad514b26bf70434b6cf0485b,2022/06/24 17:59:50,13365
a0dada82398011ecaf97005056b12bb8,1d2a6921370311ecaf97005056b12bb8,2021/10/30 20:55:15,17864
bf0c95de39fc11ecaf97005056b12bb8,1d2a6921370311ecaf97005056b12bb8,2021/10/31 11:43:44,23643
14236a10385611ecaf97005056b12bb8,1d2a6921370311ecaf97005056b12bb8,2021/10/29 09:18:09,33415
7048146238d711ecaf97005056b12bb8,1d2a6921370311ecaf97005056b12bb8,2021/10/30 00:44:09,31393
867f8289394811ecaf97005056b12bb8,1d2a6921370311ecaf97005056b12bb8,2021/10/30 14:13:39,39117
71380a3b389a11ecaf97005056b12bb8,1d2a6921370311ecaf97005056b12bb8,2021/10/29 17:27:31,41231
3c400875378b11ecaf97005056b12bb8,1d2a6921370311ecaf97005056b12bb8,2021/10/28 09:06:09,1907
2c8fd26ac44211ec906d005056b12bb8,da861572c08911ec906d005056b12bb8,2022/04/25 10:48:23,23813
807caa8dc60a11ec906d005056b12bb8,da861572c08911ec906d005056b12bb8,2022/04/27 17:14:54,29408
28e697d6c38f11ec906d005056b12bb8,da861572c08911ec906d005056b12bb8,2022/04/24 13:26:57,5011
2be29373c11c11ec906d005056b12bb8,da861572c08911ec906d005056b12bb8,2022/04/21 10:38:48,36889
f82834edc5f711ec906d005056b12bb8,da861572c08911ec906d005056b12bb8,2022/04/27 15:02:15,28740
da790d08c43d11ec906d005056b12bb8,da861572c08911ec906d005056b12bb8,2022/04/25 10:17:27,16720
c2a832d8c21111ec906d005056b12bb8,da861572c08911ec906d005056b12bb8,2022/04/22 15:56:47,37936
e20bb53cf6a411ebaf97005056b12bb8,4193d06ff4ca11ebaf97005056b12bb8,2021/08/06 18:55:59,32178
6d1fdacaf74411ebaf97005056b12bb8,4193d06ff4ca11ebaf97005056b12bb8,2021/08/07 13:58:02,408
840d2ec8f5b611ebaf97005056b12bb8,4193d06ff4ca11ebaf97005056b12bb8,2021/08/05 14:29:41,32347
a64ddf747a7d4ea5bebdaced8a10e3dc,4d73ebf2761e404aa4e04a503c9a48e5,2022/05/25 10:39:50,19894
6375519f43f64503ad19d8ccee6c56a2,4d73ebf2761e404aa4e04a503c9a48e5,2022/05/25 08:59:33,7360
db4968cc1f484f4b8e4aa607c7d66763,4d73ebf2761e404aa4e04a503c9a48e5,2022/05/30 10:28:14,27669
8d83ada8992f11ec906d005056b12bb8,81504e24982a11ec906d005056b12bb8,2022/03/01 15:16:45,17580
a9c18206992f11ec906d005056b12bb8,81504e24982a11ec906d005056b12bb8,2022/03/01 15:17:33,43107
4797f08e992f11ec906d005056b12bb8,81504e24982a11ec906d005056b12bb8,2022/03/01 15:14:48,8213
d6543840984711ec906d005056b12bb8,81504e24982a11ec906d005056b12bb8,2022/02/28 11:38:04,269
0b9d7e7298ff11ec906d005056b12bb8,81504e24982a11ec906d005056b12bb8,2022/03/01 09:29:32,25798
65aa04573eb811ecaf97005056b12bb8,f38e1d5a3ae911ecaf97005056b12bb8,2021/11/06 12:17:04,42616
207ff8613d5c11ecaf97005056b12bb8,f38e1d5a3ae911ecaf97005056b12bb8,2021/11/04 18:44:03,18189
c825ed95406311ecaf97005056b12bb8,f38e1d5a3ae911ecaf97005056b12bb8,2021/11/08 15:16:24,21674
456daaac403711ecaf97005056b12bb8,f38e1d5a3ae911ecaf97005056b12bb8,2021/11/08 09:57:47,8840
e425aed3402e11ecaf97005056b12bb8,f38e1d5a3ae911ecaf97005056b12bb8,2021/11/08 08:57:48,28740
27044092406b11ecaf97005056b12bb8,f38e1d5a3ae911ecaf97005056b12bb8,2021/11/08 16:09:10,44710
d82b62e63eda11ecaf97005056b12bb8,f38e1d5a3ae911ecaf97005056b12bb8,2021/11/06 16:23:39,7118
78b9c61d407e11ecaf97005056b12bb8,f38e1d5a3ae911ecaf97005056b12bb8,2021/11/08 18:27:27,29408
5f1f28d33ca511ecaf97005056b12bb8,f38e1d5a3ae911ecaf97005056b12bb8,2021/11/03 20:55:50,15439
b71632133d7311ecaf97005056b12bb8,f38e1d5a3ae911ecaf97005056b12bb8,2021/11/04 21:32:54,14545
9e01d96f407611ecaf97005056b12bb8,f38e1d5a3ae911ecaf97005056b12bb8,2021/11/08 17:31:14,6478
22373a76407a11ecaf97005056b12bb8,f38e1d5a3ae911ecaf97005056b12bb8,2021/11/08 17:56:24,38379
da893dc73d6211ecaf97005056b12bb8,f38e1d5a3ae911ecaf97005056b12bb8,2021/11/04 19:32:12,16622
6051d7fb3d5211ecaf97005056b12bb8,f38e1d5a3ae911ecaf97005056b12bb8,2021/11/04 17:34:15,43648
2bfd0533f10911ebaf97005056b12bb8,888ed922eba611ebaf97005056b12bb8,2021/07/30 15:38:45,19004
4e58cb83f0e411ebaf97005056b12bb8,888ed922eba611ebaf97005056b12bb8,2021/07/30 11:14:52,39565
6809454af0ee11ebaf97005056b12bb8,888ed922eba611ebaf97005056b12bb8,2021/07/30 12:27:10,6187
876a407c7cb811ec906d005056b12bb8,3a1ee37d78d611ec906d005056b12bb8,2022/01/24 09:54:12,12007
ab72d7eb7a9411ec906d005056b12bb8,3a1ee37d78d611ec906d005056b12bb8,2022/01/21 16:32:29,23386
5877babc7a8f11ec906d005056b12bb8,3a1ee37d78d611ec906d005056b12bb8,2022/01/21 15:54:22,16879
b36a50517a8711ec906d005056b12bb8,3a1ee37d78d611ec906d005056b12bb8,2022/01/21 14:59:39,13343
a5fb1a067a7011ec906d005056b12bb8,3a1ee37d78d611ec906d005056b12bb8,2022/01/21 12:14:38,14569
0f011a97477d11ecb29f005056b12bb8,4db890be476e11ecb29f005056b12bb8,2021/11/17 16:04:58,42873
b7b2d12a745211ecb29f005056b12bb8,632880ea728b11ecb29f005056b12bb8,2022/01/13 17:25:15,29408
5a63b297744f11ecb29f005056b12bb8,632880ea728b11ecb29f005056b12bb8,2022/01/13 17:01:10,21674
2d894e96745d11ecb29f005056b12bb8,632880ea728b11ecb29f005056b12bb8,2022/01/13 18:40:08,42240
674c0ef474db11ecb29f005056b12bb8,632880ea728b11ecb29f005056b12bb8,2022/01/14 09:43:42,16664
72be1d30745811ecb29f005056b12bb8,632880ea728b11ecb29f005056b12bb8,2022/01/13 18:06:17,8840
e148cc2b74d011ecb29f005056b12bb8,632880ea728b11ecb29f005056b12bb8,2022/01/14 08:28:22,19906
9f52d892747611ecb29f005056b12bb8,632880ea728b11ecb29f005056b12bb8,2022/01/13 21:42:16,608
cc04bda4737611ecb29f005056b12bb8,632880ea728b11ecb29f005056b12bb8,2022/01/12 15:11:00,7118
f840435a741011ecb29f005056b12bb8,632880ea728b11ecb29f005056b12bb8,2022/01/13 09:34:37,18189
786d12362a2d4c8796a6e264bd15889f,6416c7fbf5f3442099a3a485901d9f35,2022/06/30 12:44:29,13365
e086425c3f344ac0af28837456b9679d,6416c7fbf5f3442099a3a485901d9f35,2022/07/04 16:26:51,43390
685a9c5f0cf44294a0635a9e753a2de8,6416c7fbf5f3442099a3a485901d9f35,2022/07/04 17:28:14,18700
4126151a3a6d4ab79f9f388068f3baa4,6416c7fbf5f3442099a3a485901d9f35,2022/07/04 22:50:46,43883
93448c16f1f84c1399555b91dc13bdde,6416c7fbf5f3442099a3a485901d9f35,2022/07/04 22:32:30,14837
5bb5b39e5127432384a1dcdcf8a0d8a7,6416c7fbf5f3442099a3a485901d9f35,2022/07/03 23:20:41,9121
31c09c4a558e41f1846d730117e62fa6,6416c7fbf5f3442099a3a485901d9f35,2022/07/04 18:09:58,14335
e40b33ea0f5f43798665136ef21a6af0,5442cba9028745e889219dc1cffc42df,2022/04/06 11:28:06,38563
4890088bdfc14f34886753add8dd70f2,5442cba9028745e889219dc1cffc42df,2022/04/06 11:08:38,5642
51af7a02ea9a11ebaf97005056b12bb8,932cb443f66c46d585dacce618ec0bdf,2021/07/22 11:10:08,17966
2466c8c55bb411ecb29f005056b12bb8,d60649c45b2711ecb29f005056b12bb8,2021/12/13 09:29:40,5995
6b930bcf5bae11ecb29f005056b12bb8,d60649c45b2711ecb29f005056b12bb8,2021/12/13 08:48:42,23480
8cf9ac96479911ecb29f005056b12bb8,2e4c82a5435911ecaf97005056b12bb8,2021/11/17 19:28:56,42591
673708b246ca11ecb29f005056b12bb8,2e4c82a5435911ecaf97005056b12bb8,2021/11/16 18:46:07,7659
8a88ce6e45c911ecb29f005056b12bb8,2e4c82a5435911ecaf97005056b12bb8,2021/11/15 12:07:25,16664
b1edbc8e115011ecaf97005056b12bb8,d9329c020fbb11ecaf97005056b12bb8,2021/09/09 17:31:22,13673
b87b23e8113211ecaf97005056b12bb8,d9329c020fbb11ecaf97005056b12bb8,2021/09/09 13:56:48,1755
32b81912d8ba4e3a85d161ea9eafeb58,68d1e26cabe840a3af22f5960c67e08a,2022/02/26 13:59:09,21111
462eb9ee21b849b799f391883d838313,68d1e26cabe840a3af22f5960c67e08a,2022/02/25 12:55:21,2667
c0398d57862041289f170ad9e7bfa6e7,68d1e26cabe840a3af22f5960c67e08a,2022/03/01 09:25:57,7702
e10ac56d66064a65a6c1508c0e6c1ec7,68d1e26cabe840a3af22f5960c67e08a,2022/02/25 14:33:38,1704
511ed36f43d7468f811fc8f2fb39f9a0,9f954d7aa39447768f56243e7b720967,2022/06/28 14:27:01,40139
eda8fa361d4d4062a8336a347b4f66b1,9f954d7aa39447768f56243e7b720967,2022/06/28 18:57:02,21262
f31c6aa60ddc11ecaf97005056b12bb8,09e088ebaca742c2877b8b54fdeb7a79,2021/09/05 08:05:16,41391
9c2f1ae98e0311ec906d005056b12bb8,1c070554dd124fe38a28752389309b4c,2022/02/15 10:04:29,42860
a22d38cd898011ec906d005056b12bb8,1c070554dd124fe38a28752389309b4c,2022/02/09 16:16:51,34488
693c00b787df11ec906d005056b12bb8,1c070554dd124fe38a28752389309b4c,2022/02/07 14:30:15,35407
d88b1487898711ec906d005056b12bb8,1c070554dd124fe38a28752389309b4c,2022/02/09 17:08:28,24795
87241c5b45af4905872f132feddbd547,816b63dd95d04ba8967162d23a93c9be,2022/04/28 10:35:49,27383
f2d6f4664a2143248806a329f6f22308,816b63dd95d04ba8967162d23a93c9be,2022/04/28 10:21:55,46183
6de2924f152811ecaf97005056b12bb8,99e69ada031a46588df0f39f665e3916,2021/09/14 14:53:12,35726
3604e5c79c6411ec906d005056b12bb8,dfd542c3986911ec906d005056b12bb8,2022/03/05 17:11:15,2548
f0363e699b8911ec906d005056b12bb8,dfd542c3986911ec906d005056b12bb8,2022/03/04 15:08:48,14569
d41ad4da9a9b11ec906d005056b12bb8,dfd542c3986911ec906d005056b12bb8,2022/03/03 10:44:21,2559
3e7b621c9ad511ec906d005056b12bb8,dfd542c3986911ec906d005056b12bb8,2022/03/03 17:35:20,23386
fc0ebd649d0111ec906d005056b12bb8,dfd542c3986911ec906d005056b12bb8,2022/03/06 12:00:39,30271
b293aba9728f11ecb29f005056b12bb8,d87be76071c811ecb29f005056b12bb8,2022/01/11 11:36:44,18415
77531bff72c211ecb29f005056b12bb8,d87be76071c811ecb29f005056b12bb8,2022/01/11 17:40:09,33360
1e137c9458e04b38a3982955ac62b683,14648894ad374d069fefd64521a0b9aa,2022/06/28 16:36:13,10211
77c6cd467391498195b1ef83fb9affb7,14648894ad374d069fefd64521a0b9aa,2022/06/29 07:21:47,43665
b7710b8661dd41749dd069fdb1108955,14648894ad374d069fefd64521a0b9aa,2022/06/29 15:47:07,27334
abd0c0373dd811ecaf97005056b12bb8,5068dff13d2011ecaf97005056b12bb8,2021/11/05 09:35:34,10868
198c4d5b3f3211ecaf97005056b12bb8,5068dff13d2011ecaf97005056b12bb8,2021/11/07 02:48:15,30923
cf3eec373df111ecaf97005056b12bb8,5068dff13d2011ecaf97005056b12bb8,2021/11/05 12:35:31,30451
89a8a4d3412611ecaf97005056b12bb8,ffdaf40140f011ecaf97005056b12bb8,2021/11/09 14:30:31,14111
bfbfdaac412811ecaf97005056b12bb8,ffdaf40140f011ecaf97005056b12bb8,2021/11/09 14:46:21,16989
cd9863ce411c11ecaf97005056b12bb8,ffdaf40140f011ecaf97005056b12bb8,2021/11/09 13:20:50,751
4676e118dc7411ebaf97005056b12bb8,65039716d8b311ebaf97005056b12bb8,2021/07/04 11:02:32,10187
4b7812eadae411ebaf97005056b12bb8,65039716d8b311ebaf97005056b12bb8,2021/07/02 11:19:21,7118
84777f83daff11ebaf97005056b12bb8,65039716d8b311ebaf97005056b12bb8,2021/07/02 14:34:13,43871
3021037dda1511ebaf97005056b12bb8,65039716d8b311ebaf97005056b12bb8,2021/07/01 10:36:50,35677
6b0981cda68411ec906d005056b12bb8,2a9e8b5ccdb040d0813a62683e5f6429,2022/03/18 14:27:00,30216
01bac1adaa7911ec906d005056b12bb8,2a9e8b5ccdb040d0813a62683e5f6429,2022/03/23 15:15:23,2000
52de98d6a68a11ec906d005056b12bb8,2a9e8b5ccdb040d0813a62683e5f6429,2022/03/18 15:09:16,9263
bbf563b9a8d811ec906d005056b12bb8,2a9e8b5ccdb040d0813a62683e5f6429,2022/03/21 13:35:36,24232
4c0a29ad87ca11ec906d005056b12bb8,0e90828b9973436b8e1c1c31694046e1,2022/02/07 11:59:07,36530
974c767b87ef11ec906d005056b12bb8,0e90828b9973436b8e1c1c31694046e1,2022/02/07 16:26:04,1037
dc4f3be780d911ec906d005056b12bb8,0e90828b9973436b8e1c1c31694046e1,2022/01/29 16:02:53,10461
ebae4c2d5ae611ecb29f005056b12bb8,1d3156fa595b11ecb29f005056b12bb8,2021/12/12 09:00:38,18479
12d77a9e599611ecb29f005056b12bb8,1d3156fa595b11ecb29f005056b12bb8,2021/12/10 16:49:23,31685
4876ddfb5e1211ecb29f005056b12bb8,1d3156fa595b11ecb29f005056b12bb8,2021/12/16 09:48:35,9629
f101bfad5bad11ecb29f005056b12bb8,1d3156fa595b11ecb29f005056b12bb8,2021/12/13 08:45:17,5666
5bea03b65a5311ecb29f005056b12bb8,1d3156fa595b11ecb29f005056b12bb8,2021/12/11 15:24:21,27688
d4b79b400bfa489cbc82ccdd7987f387,757990ec668042faad852abfe8d76025,2021/12/10 13:40:37,7702
93448e500397455f8d132932a242e4ac,757990ec668042faad852abfe8d76025,2021/12/13 10:17:09,7961
61e7e9c232c34c95860c8e4976ad8d66,757990ec668042faad852abfe8d76025,2021/12/13 10:58:14,1254
1b28e2e95d874b8899d6dbb43d1fbb48,255f9e3fdba14661ad8368a8c13192f3,2022/03/18 11:38:12,40417
19aa3d29c725427a99334715abbb62af,255f9e3fdba14661ad8368a8c13192f3,2022/03/21 08:56:39,38505
9ad603f93c5311ecaf97005056b12bb8,b2599fcf386a11ecaf97005056b12bb8,2021/11/03 11:10:31,28607
428738e53c4111ecaf97005056b12bb8,b2599fcf386a11ecaf97005056b12bb8,2021/11/03 08:59:12,25352
f2f495fdf30a11ebaf97005056b12bb8,4ee9102ee91c11ebaf97005056b12bb8,2021/08/02 04:56:31,25871
fb769998ee7b11ebaf97005056b12bb8,4ee9102ee91c11ebaf97005056b12bb8,2021/07/27 09:43:03,19196
7cb18aaaedea11ebaf97005056b12bb8,4ee9102ee91c11ebaf97005056b12bb8,2021/07/26 16:21:33,3887
59394fa5a2d211ec906d005056b12bb8,57878f499e7f11ec906d005056b12bb8,2022/03/13 21:34:46,1022
34ce9d54a2c411ec906d005056b12bb8,57878f499e7f11ec906d005056b12bb8,2022/03/13 19:53:32,39339
19c118afdf9f11ebaf97005056b12bb8,e702cb56df0c11ebaf97005056b12bb8,2021/07/08 11:46:38,28988
7ecc6647dfd111ebaf97005056b12bb8,e702cb56df0c11ebaf97005056b12bb8,2021/07/08 17:47:23,8618
38dc9560e2bf11ebaf97005056b12bb8,e702cb56df0c11ebaf97005056b12bb8,2021/07/12 11:14:08,471
9d941d2efbd211ebaf97005056b12bb8,b1a4b185f65011ebaf97005056b12bb8,2021/08/13 09:05:57,34087
